Date,Open,High,Low,Close,Adj Close,Volume
2025-07-03,553.1799926757812,557.2000122070312,553.1799926757812,556.219970703125,554.8610229492188,26443500.0
2025-07-07,553.52001953125,554.3400268554688,549.5800170898438,552.030029296875,550.6813354492188,45349300.0
2025-07-08,553.3800048828125,554.010009765625,551.0999755859375,552.3400268554688,550.9906005859375,36153300.0
2025-07-09,554.47998046875,557.6300048828125,553.0999755859375,556.25,554.8909912109375,43045500.0
2025-07-10,556.8900146484375,557.2999877929688,552.75,555.4500122070312,554.0929565429688,34710900.0
2025-07-11,553.2999877929688,555.7899780273438,552.0499877929688,554.2000122070312,552.845947265625,39618600.0
2025-07-14,553.989990234375,556.9500122070312,551.6300048828125,556.2100219726562,554.85107421875,36453300.0
2025-07-15,560.25,560.7999877929688,556.6599731445312,556.719970703125,555.3598022460938,43277700.0
2025-07-16,557.280029296875,560.2100219726562,551.5599975585938,557.2899780273438,555.9284057617188,52314700.0
2025-07-17,558.02001953125,562.3099975585938,557.2100219726562,561.7999877929688,560.4273681640625,40423800.0
2025-07-18,563.1199951171875,564.72998046875,559.97998046875,561.260009765625,559.8887329101562,50484700.0
2025-07-21,562.0900268554688,566.0599975585938,562.0599975585938,564.1699829101562,562.7916259765625,39595200.0
2025-07-22,564.2999877929688,564.3499755859375,558.6099853515625,561.25,559.8787841796875,43270600.0
2025-07-23,562.3400268554688,563.8499755859375,559.5800170898438,563.8099975585938,562.4324951171875,40215300.0
2025-07-24,565.1300048828125,566.239990234375,563.2899780273438,565.010009765625,563.6295776367188,42275500.0
2025-07-25,564.9299926757812,567.7000122070312,564.27001953125,566.3699951171875,564.9862670898438,30630800.0
2025-07-28,567.739990234375,569.0399780273438,566.8699951171875,568.1400146484375,566.7518920898438,31498700.0
2025-07-29,570.760009765625,572.1099853515625,566.530029296875,567.260009765625,565.8740844726562,45463300.0
2025-07-30,568.1799926757812,570.6199951171875,565.0499877929688,568.02001953125,566.6322631835938,43433800.0
2025-07-31,574.5399780273438,574.6300048828125,563.8699951171875,565.010009765625,563.6295776367188,64613600.0
2025-08-01,558.8300170898438,559.02001953125,551.6799926757812,553.8800048828125,552.5267333984375,69400800.0
2025-08-04,559.0499877929688,564.3200073242188,558.9500122070312,564.0999755859375,562.7218017578125,47669800.0
2025-08-05,565.3900146484375,566.5599975585938,559.72998046875,560.27001953125,558.901123046875,48666600.0
2025-08-06,561.1099853515625,567.760009765625,560.6300048828125,567.3200073242188,565.9339599609375,41823700.0
2025-08-07,571.6699829101562,573.3200073242188,565.1099853515625,569.239990234375,567.8491821289062,44463000.0
2025-08-08,570.4500122070312,574.77001953125,570.1500244140625,574.5499877929688,573.146240234375,35255500.0
2025-08-11,574.6900024414062,576.7999877929688,571.5700073242188,572.8499755859375,571.4503784179688,33112900.0
2025-08-12,575.1599731445312,580.3499755859375,572.489990234375,580.0499877929688,578.6328125,42143300.0
2025-08-13,582.760009765625,583.3200073242188,578.9400024414062,580.3400268554688,578.922119140625,41209300.0
2025-08-14,578.280029296875,581.8800048828125,577.9099731445312,579.8900146484375,578.4732666015625,45425000.0
2025-08-15,579.7999877929688,579.8400268554688,575.5700073242188,577.3400268554688,575.929443359375,49480200.0
2025-08-18,576.4400024414062,577.77001953125,575.239990234375,577.1099853515625,575.699951171875,29831000.0
2025-08-19,576.3900146484375,576.5599975585938,568.25,569.280029296875,567.88916015625,53752600.0
2025-08-20,568.3300170898438,568.4500122070312,558.8400268554688,565.9000244140625,564.5174560546875,76781100.0
2025-08-21,564.3499755859375,566.489990234375,560.97998046875,563.280029296875,561.90380859375,46436900.0
2025-08-22,564.6699829101562,573.989990234375,563.27001953125,571.969970703125,570.5725708007812,51502100.0
2025-08-25,570.4000244140625,573.2899780273438,569.1599731445312,570.3200073242188,568.9265747070312,34044700.0
2025-08-26,569.8300170898438,572.9199829101562,568.7999877929688,572.6099853515625,571.2109985351562,34103000.0
2025-08-27,571.5900268554688,574.4099731445312,570.3699951171875,573.489990234375,572.0888671875,36927100.0
2025-08-28,574.1099853515625,578.0,572.4600219726562,577.0800170898438,575.6701049804688,46787900.0
2025-08-29,574.6599731445312,575.030029296875,568.5399780273438,570.4000244140625,569.0064086914062,56030400.0
2025-09-02,561.3099975585938,565.969970703125,559.5399780273438,565.6199951171875,564.2380981445312,65876800.0
2025-09-03,569.22998046875,571.7000122070312,566.72998046875,570.0700073242188,568.67724609375,54230200.0
2025-09-04,570.739990234375,575.5999755859375,569.030029296875,575.22998046875,573.8245849609375,47526300.0
2025-09-05,580.489990234375,581.1199951171875,571.530029296875,576.0599975585938,574.6525268554688,68342500.0
2025-09-08,578.3699951171875,580.8400268554688,577.77001953125,578.8699951171875,577.4556884765625,46371400.0
2025-09-09,579.6699829101562,580.9400024414062,577.0399780273438,580.510009765625,579.0917358398438,44007600.0
2025-09-10,583.739990234375,583.77001953125,578.5499877929688,580.7000122070312,579.28125,49308000.0
2025-09-11,583.239990234375,584.8800048828125,581.6199951171875,584.0800170898438,582.6529541015625,44745800.0
2025-09-12,585.0399780273438,587.8599853515625,584.0999755859375,586.6599731445312,585.2266235351562,50745900.0
2025-09-15,588.4400024414062,591.7899780273438,588.2899780273438,591.6799926757812,590.234375,44360300.0
2025-09-16,592.6099853515625,592.8599853515625,590.489990234375,591.1799926757812,589.7356567382812,36942100.0
2025-09-17,591.0999755859375,591.75,584.3699951171875,590.0,588.5585327148438,69384800.0
2025-09-18,594.9099731445312,598.1400146484375,592.9600219726562,595.3200073242188,593.865478515625,61069300.0
2025-09-19,597.3300170898438,600.0499877929688,595.8499755859375,599.3499755859375,597.8856201171875,58196100.0
2025-09-22,597.739990234375,602.8699951171875,597.719970703125,602.2000122070312,601.4251098632812,57154800.0
2025-09-23,602.3699951171875,602.5700073242188,596.97998046875,598.2000122070312,597.4302978515625,64635500.0
2025-09-24,599.5800170898438,599.9000244140625,593.3599853515625,596.0999755859375,595.3329467773438,49850300.0
2025-09-25,592.2000122070312,595.1199951171875,588.5,593.530029296875,592.7662963867188,70920200.0
2025-09-26,594.3499755859375,596.2999877929688,591.0599975585938,595.969970703125,595.203125,54337400.0
2025-09-29,599.1099853515625,602.0499877929688,597.4099731445312,598.72998046875,597.9595947265625,48332900.0
2025-09-30,598.4299926757812,600.7100219726562,596.0999755859375,600.3699951171875,599.5974731445312,46533800.0
2025-10-01,597.1699829101562,603.7899780273438,596.3400268554688,603.25,602.4737548828125,46899600.0
2025-10-02,607.0599975585938,607.1599731445312,602.9299926757812,605.72998046875,604.9505615234375,43765400.0
2025-10-03,606.510009765625,607.3300170898438,601.3900146484375,603.1799926757812,602.4038696289062,46482100.0
2025-10-06,608.4500122070312,609.3599853515625,605.969970703125,607.7100219726562,606.9280395507812,41962100.0
2025-10-07,609.02001953125,609.7100219726562,603.030029296875,604.510009765625,603.732177734375,58209500.0
2025-10-08,605.4099731445312,611.75,605.260009765625,611.4400024414062,610.6532592773438,50629800.0
2025-10-09,611.47998046875,611.6099853515625,607.47998046875,610.7000122070312,609.9141845703125,45551000.0
2025-10-10,611.4000244140625,613.1799926757812,589.0499877929688,589.5,588.741455078125,97614800.0
2025-10-13,599.6799926757812,602.9500122070312,597.22998046875,602.010009765625,601.2353515625,65872600.0
2025-10-14,595.3099975585938,602.6900024414062,590.1300048828125,598.0,597.2305297851562,69203200.0
2025-10-15,604.010009765625,606.7000122070312,595.9299926757812,602.219970703125,601.445068359375,62805500.0
2025-10-16,605.1099853515625,608.3099975585938,595.5,599.989990234375,599.2179565429688,70982000.0
2025-10-17,597.9500122070312,605.510009765625,596.3699951171875,603.9299926757812,603.1528930664062,72024900.0
2025-10-20,607.1400146484375,612.7999877929688,607.0700073242188,611.5399780273438,610.7530517578125,45761700.0
2025-10-21,611.6400146484375,612.719970703125,609.3200073242188,611.3800048828125,610.5933227539062,44538200.0
2025-10-22,610.8200073242188,611.4099731445312,599.739990234375,605.489990234375,604.7108764648438,61478800.0
2025-10-23,604.9099731445312,611.3699951171875,604.52001953125,610.5800170898438,609.7943725585938,42844300.0
2025-10-24,615.989990234375,618.4199829101562,615.1300048828125,617.0999755859375,616.305908203125,47632500.0
2025-10-27,624.52001953125,628.5499877929688,624.030029296875,628.0900268554688,627.2818603515625,54098600.0
2025-10-28,630.3599853515625,634.6799926757812,629.25,632.9199829101562,632.1055908203125,61195700.0
2025-10-29,635.5900268554688,637.010009765625,630.25,635.77001953125,634.9519653320312,67422800.0
2025-10-30,632.1699829101562,633.5,625.9400024414062,626.0499877929688,625.2444458007812,61628600.0
2025-10-31,634.1699829101562,634.2000122070312,626.6900024414062,629.0700073242188,628.2605590820312,66305100.0
2025-11-03,635.1099853515625,635.8200073242188,629.8499755859375,632.0800170898438,631.2666625976562,37154300.0
2025-11-04,623.280029296875,626.9500122070312,618.4600219726562,619.25,618.4531860351562,63830800.0
2025-11-05,618.489990234375,626.5999755859375,617.2100219726562,623.280029296875,622.47802734375,48688500.0
2025-11-06,621.7899780273438,622.0399780273438,610.2999877929688,611.6699829101562,610.8829345703125,72115100.0
2025-11-07,608.3099975585938,609.9500122070312,598.6699829101562,609.739990234375,608.9553833007812,81835400.0
2025-11-10,618.9199829101562,624.3099975585938,616.8900146484375,623.22998046875,622.4280395507812,55919900.0
2025-11-11,620.5700073242188,622.719970703125,617.52001953125,621.5700073242188,620.7702026367188,44868800.0
2025-11-12,624.8400268554688,624.8599853515625,617.8099975585938,621.0800170898438,620.2808227539062,47444400.0
2025-11-13,617.5399780273438,618.1199951171875,606.0800170898438,608.4000244140625,607.6171875,71333600.0
2025-11-14,599.5499877929688,613.3499755859375,597.1699829101562,608.8599853515625,608.0765380859375,80087300.0
2025-11-17,606.2999877929688,612.47998046875,599.8699951171875,603.6599731445312,602.8832397460938,63850400.0
2025-11-18,599.6199951171875,602.3099975585938,591.3400268554688,596.3099975585938,595.542724609375,83327300.0
2025-11-19,597.0700073242188,606.1599731445312,594.5900268554688,599.8699951171875,599.09814453125,73111500.0
2025-11-20,611.6199951171875,614.030029296875,584.75,585.6699829101562,584.9163818359375,117743200.0
2025-11-21,587.469970703125,596.97998046875,580.739990234375,590.0700073242188,589.3107299804688,103344200.0
2025-11-24,595.280029296875,606.6799926757812,595.1599731445312,605.1599731445312,604.3812866210938,60168100.0
2025-11-25,603.510009765625,610.260009765625,597.3200073242188,608.8900146484375,608.1065063476562,57560900.0
2025-11-26,612.510009765625,616.1900024414062,610.3900146484375,614.27001953125,613.4796142578125,42393600.0
2025-11-28,616.1099853515625,619.3200073242188,615.4199829101562,619.25,618.4531860351562,23034400.0
2025-12-01,613.6300048828125,619.4400024414062,612.52001953125,617.1699829101562,616.3758544921875,40957600.0
2025-12-02,619.4600219726562,623.75,617.5900268554688,622.0,621.1996459960938,54541800.0
2025-12-03,619.6199951171875,624.219970703125,618.030029296875,623.52001953125,622.7177124023438,47841600.0
2025-12-04,624.9299926757812,624.9400024414062,619.5399780273438,622.9400024414062,622.138427734375,47067800.0
2025-12-05,624.3800048828125,628.9199829101562,623.7100219726562,625.47998046875,624.6751708984375,53614200.0
2025-12-08,627.2100219726562,628.8400268554688,621.6900024414062,624.280029296875,623.4767456054688,43462400.0
2025-12-09,623.010009765625,625.8699951171875,621.0,625.0499877929688,624.2457275390625,37156000.0
2025-12-10,623.8499755859375,629.2100219726562,620.989990234375,627.6099853515625,626.8024291992188,55031400.0
2025-12-11,623.8200073242188,625.780029296875,617.719970703125,625.5800170898438,624.7750854492188,58272800.0
2025-12-12,622.0800170898438,623.5399780273438,611.3599853515625,613.6199951171875,612.8304443359375,75158700.0
2025-12-15,618.3699951171875,618.4199829101562,609.3200073242188,610.5399780273438,609.75439453125,49538200.0
2025-12-16,608.260009765625,613.510009765625,606.9099731445312,611.75,610.9628295898438,55152800.0
2025-12-17,613.0599975585938,613.6500244140625,600.280029296875,600.4099731445312,599.6373901367188,70654300.0
2025-12-18,609.7999877929688,612.9299926757812,606.9199829101562,609.1099853515625,608.3262329101562,78875800.0
2025-12-19,611.9500122070312,617.6199951171875,611.8699951171875,617.0499877929688,616.2559814453125,60369800.0
2025-12-22,621.3499755859375,621.6500244140625,617.77001953125,619.2100219726562,619.2100219726562,43703100.0
2025-12-23,618.2000122070312,622.4099731445312,617.780029296875,622.1099853515625,622.1099853515625,41120400.0
2025-12-24,621.989990234375,624.280029296875,621.719970703125,623.9299926757812,623.9299926757812,18468700.0
2025-12-26,624.6599731445312,625.52001953125,623.1400146484375,623.8900146484375,623.8900146484375,28959800.0
2025-12-29,620.0999755859375,622.780029296875,618.72998046875,620.8699951171875,620.8699951171875,32458300.0
2025-12-30,619.8400268554688,622.1799926757812,619.219970703125,619.4299926757812,619.4299926757812,31226800.0
2025-12-31,619.6500244140625,619.9600219726562,614.0499877929688,614.3099975585938,614.3099975585938,40746500.0
2026-01-02,620.0599975585938,622.8499755859375,610.1500244140625,613.1199951171875,613.1199951171875,61859200.0
2026-01-05,619.3200073242188,620.8099975585938,616.719970703125,617.989990234375,617.989990234375,46828400.0
2026-01-06,619.22998046875,624.02001953125,618.5399780273438,623.4199829101562,623.4199829101562,43137500.0
2026-01-07,623.0399780273438,627.9400024414062,622.5599975585938,624.02001953125,624.02001953125,44880300.0
2026-01-08,623.030029296875,623.4199829101562,617.7999877929688,620.469970703125,620.469970703125,50435900.0
2026-01-09,621.4099731445312,627.8900146484375,619.0599975585938,626.6500244140625,626.6500244140625,49688700.0
2026-01-12,622.3099975585938,628.8499755859375,622.260009765625,627.1699829101562,627.1699829101562,37388700.0
2026-01-13,627.27001953125,629.469970703125,623.7000122070312,626.239990234375,626.239990234375,44481400.0
2026-01-14,622.239990234375,623.4500122070312,614.5599975585938,619.5499877929688,619.5499877929688,72598700.0
2026-01-15,626.5999755859375,630.0,620.75,621.780029296875,621.780029296875,53934900.0
2026-01-16,625.5,626.0800170898438,618.8800048828125,621.260009765625,621.260009765625,61058100.0
2026-01-20,610.530029296875,615.0599975585938,607.0499877929688,608.0599975585938,608.0599975585938,81988900.0
2026-01-21,609.469970703125,620.4199829101562,607.8599853515625,616.280029296875,616.280029296875,79837900.0
2026-01-22,622.3499755859375,622.4600219726562,617.780029296875,620.760009765625,620.760009765625,42254800.0
2026-01-23,619.72998046875,625.4000244140625,618.6500244140625,622.719970703125,622.719970703125,43645800.0
2026-01-26,623.2100219726562,627.6099853515625,622.1199951171875,625.4600219726562,625.4600219726562,35983000.0
