Date,Open,High,Low,Close,Adj Close,Volume
2024-01-31,488.6199951171875,489.0799865722656,482.8599853515625,482.8800048828125,471.23065185546875,126011100.0
2024-02-01,484.6300048828125,489.2300109863281,483.79998779296875,489.20001220703125,477.398193359375,91891600.0
2024-02-02,489.6499938964844,496.04998779296875,489.29998779296875,494.3500061035156,482.4239807128906,99228200.0
2024-02-05,493.70001220703125,494.3800048828125,490.2300109863281,492.54998779296875,480.6673583984375,75757100.0
2024-02-06,493.5199890136719,494.32000732421875,492.04998779296875,493.9800109863281,482.06292724609375,55918600.0
2024-02-07,496.2900085449219,498.5299987792969,495.3599853515625,498.1000061035156,486.0834655761719,70556500.0
2024-02-08,498.1000061035156,498.7099914550781,497.260009765625,498.32000732421875,486.29815673828125,52343600.0
2024-02-09,498.8399963378906,501.6499938964844,498.489990234375,501.20001220703125,489.10870361328125,63979400.0
2024-02-12,501.1700134277344,503.5,500.239990234375,500.9800109863281,488.8940124511719,56502300.0
2024-02-13,494.5299987792969,497.0899963378906,490.7200012207031,494.0799865722656,482.16046142578125,113099200.0
2024-02-14,496.7900085449219,499.07000732421875,494.3999938964844,498.57000732421875,486.5421447753906,68387800.0
2024-02-15,499.2900085449219,502.20001220703125,498.79998779296875,502.010009765625,489.8991394042969,61683000.0
2024-02-16,501.70001220703125,502.8699951171875,498.75,499.510009765625,487.45947265625,75532900.0
2024-02-20,497.7200012207031,498.4100036621094,494.45001220703125,496.760009765625,484.77581787109375,71736700.0
2024-02-21,495.4200134277344,497.3699951171875,493.55999755859375,497.2099914550781,485.21490478515625,59293400.0
2024-02-22,504.010009765625,508.489990234375,503.0199890136719,507.5,495.2566833496094,76402500.0
2024-02-23,509.2699890136719,510.1300048828125,507.1000061035156,507.8500061035156,495.5982360839844,61321800.0
2024-02-26,508.29998779296875,508.75,505.8599853515625,505.989990234375,493.7831115722656,50386700.0
2024-02-27,506.70001220703125,507.1600036621094,504.75,506.92999267578125,494.70050048828125,48854500.0
2024-02-28,505.3299865722656,506.8599853515625,504.9599914550781,506.260009765625,494.0466613769531,56506600.0
2024-02-29,508.07000732421875,509.739990234375,505.3500061035156,508.0799865722656,495.8227233886719,83924800.0
2024-03-01,508.9800109863281,513.2899780273438,508.55999755859375,512.8499755859375,500.4776306152344,76844800.0
2024-03-04,512.030029296875,514.2000122070312,512.0,512.2999877929688,499.9409484863281,49799300.0
2024-03-05,510.239990234375,510.70001220703125,504.9100036621094,507.17999267578125,494.94439697265625,72855600.0
2024-03-06,510.54998779296875,512.0700073242188,508.4200134277344,509.75,497.4524230957031,68382400.0
2024-03-07,513.1400146484375,515.8900146484375,509.80999755859375,514.8099975585938,502.3902893066406,58652100.0
2024-03-08,515.4600219726562,518.219970703125,511.1300048828125,511.7200012207031,499.3749084472656,86532500.0
2024-03-11,510.4800109863281,511.8800048828125,508.5,511.2799987792969,498.945556640625,62557200.0
2024-03-12,513.4500122070312,517.3800048828125,510.8599853515625,516.780029296875,504.3128356933594,73114400.0
2024-03-13,517.1099853515625,517.2899780273438,514.489990234375,515.969970703125,503.5223693847656,55104100.0
2024-03-14,516.969970703125,517.1300048828125,511.82000732421875,514.9500122070312,502.5269775390625,110171800.0
2024-03-15,510.2099914550781,511.70001220703125,508.1199951171875,509.8299865722656,499.07635498046875,107646300.0
2024-03-18,514.0,515.47998046875,512.4400024414062,512.8599853515625,502.04241943359375,88893300.0
2024-03-19,512.1500244140625,516.0,511.1199951171875,515.7100219726562,504.8323059082031,60755300.0
2024-03-20,515.77001953125,520.6199951171875,515.0800170898438,520.47998046875,509.5016784667969,69594600.0
2024-03-21,523.3900146484375,524.1099853515625,521.9099731445312,522.2000122070312,511.1854248046875,60256100.0
2024-03-22,522.1099853515625,522.6099853515625,520.969970703125,521.2100219726562,510.21630859375,79070800.0
2024-03-25,519.7999877929688,520.9500122070312,519.6099853515625,519.77001953125,508.8067626953125,48512100.0
2024-03-26,521.22998046875,521.5800170898438,518.4000244140625,518.8099975585938,507.866943359375,65463700.0
2024-03-27,521.7100219726562,523.2100219726562,519.489990234375,523.1699829101562,512.1348876953125,82999800.0
2024-03-28,523.2100219726562,524.6099853515625,522.780029296875,523.0700073242188,512.0370483398438,96294900.0
2024-04-01,523.8300170898438,524.3800048828125,520.969970703125,522.1599731445312,511.1462097167969,62477500.0
2024-04-02,518.239990234375,518.97998046875,516.47998046875,518.8400268554688,507.8963623046875,74230300.0
2024-04-03,517.719970703125,520.9500122070312,517.6699829101562,519.4099731445312,508.4542541503906,59155800.0
2024-04-04,523.52001953125,523.8699951171875,512.760009765625,513.0700073242188,502.2480163574219,96858100.0
2024-04-05,514.4600219726562,520.4400024414062,514.010009765625,518.4299926757812,507.494873046875,74546500.0
2024-04-08,519.1500244140625,520.1799926757812,517.8900146484375,518.719970703125,507.7787780761719,48401800.0
2024-04-09,520.5,520.75,514.3499755859375,519.3200073242188,508.3662109375,68049200.0
2024-04-10,513.47998046875,516.1599731445312,512.0900268554688,514.1199951171875,503.2757873535156,82652800.0
2024-04-11,515.6799926757812,519.47998046875,512.0800170898438,518.0,507.0740661621094,70099000.0
2024-04-12,514.3699951171875,515.8200073242188,509.0799865722656,510.8500061035156,500.0748291015625,92561100.0
2024-04-15,515.1300048828125,515.2999877929688,503.5799865722656,504.45001220703125,493.8098449707031,92101400.0
2024-04-16,504.94000244140625,506.5,502.2099914550781,503.5299987792969,492.9092102050781,73484000.0
2024-04-17,506.04998779296875,506.2200012207031,499.1199951171875,500.54998779296875,489.9920654296875,75910300.0
2024-04-18,501.9800109863281,504.1300048828125,498.55999755859375,499.5199890136719,488.98382568359375,74548100.0
2024-04-19,499.44000244140625,500.4599914550781,493.8599853515625,495.1600036621094,484.7158203125,102212600.0
2024-04-22,497.8299865722656,502.3800048828125,495.42999267578125,499.7200012207031,489.17962646484375,67961000.0
2024-04-23,501.7799987792969,506.0899963378906,499.5299987792969,505.6499938964844,494.9844970703125,64633600.0
2024-04-24,506.55999755859375,507.3699951171875,503.1300048828125,505.4100036621094,494.74957275390625,55928100.0
2024-04-25,499.17999267578125,504.2699890136719,497.489990234375,503.489990234375,492.87005615234375,69122400.0
2024-04-26,506.3500061035156,509.8800048828125,505.70001220703125,508.260009765625,497.5394592285156,64306100.0
2024-04-29,510.0899963378906,510.75,507.25,510.05999755859375,499.301513671875,46415400.0
2024-04-30,508.55999755859375,509.55999755859375,501.9800109863281,501.9800109863281,491.3919372558594,77483600.0
2024-05-01,501.3800048828125,508.19000244140625,499.8699951171875,500.3500061035156,489.7962951660156,80242800.0
2024-05-02,504.1499938964844,505.8900146484375,499.54998779296875,505.0299987792969,494.3775939941406,62550200.0
2024-05-03,511.1600036621094,512.5499877929688,508.55999755859375,511.2900085449219,500.5055847167969,72756700.0
2024-05-06,513.75,516.6099853515625,513.2999877929688,516.5700073242188,505.67413330078125,47264700.0
2024-05-07,517.5599975585938,518.5700073242188,516.4500122070312,517.1400146484375,506.2322082519531,52561300.0
2024-05-08,515.260009765625,517.739990234375,515.1400146484375,517.1900024414062,506.2810363769531,42047200.0
2024-05-09,517.3800048828125,520.2100219726562,516.7100219726562,520.1699829101562,509.1981506347656,43643700.0
2024-05-10,521.8099975585938,522.6400146484375,519.5900268554688,520.8400268554688,509.8541564941406,52233200.0
2024-05-13,522.5599975585938,522.6699829101562,519.739990234375,520.9099731445312,509.922607421875,36716400.0
2024-05-14,521.1099853515625,523.8300170898438,520.5599975585938,523.2999877929688,512.26220703125,57535900.0
2024-05-15,525.8300170898438,530.0800170898438,525.1799926757812,529.780029296875,518.6055908203125,59504900.0
2024-05-16,529.8800048828125,531.52001953125,528.5399780273438,528.6900024414062,517.5385131835938,50244800.0
2024-05-17,528.8099975585938,529.52001953125,527.3200073242188,529.4500122070312,518.2825317382812,59187600.0
2024-05-20,529.5700073242188,531.5599975585938,529.1699829101562,530.0599975585938,518.879638671875,37764200.0
2024-05-21,529.280029296875,531.52001953125,529.0700073242188,531.3599853515625,520.1522827148438,33437000.0
2024-05-22,530.6500244140625,531.3800048828125,527.5999755859375,529.8300170898438,518.6544799804688,48390000.0
2024-05-23,532.9600219726562,533.0700073242188,524.719970703125,525.9600219726562,514.8662109375,57211200.0
2024-05-24,527.8499755859375,530.27001953125,526.8800048828125,529.4400024414062,518.2727661132812,41291100.0
2024-05-28,530.27001953125,530.510009765625,527.1099853515625,529.8099975585938,518.6348876953125,36269600.0
2024-05-29,525.6799926757812,527.3099975585938,525.3699951171875,526.0999755859375,515.003173828125,45190300.0
2024-05-30,524.52001953125,525.2000122070312,521.3300170898438,522.6099853515625,511.5868225097656,46377600.0
2024-05-31,523.5900268554688,527.5,518.3599853515625,527.3699951171875,516.2463989257812,90785800.0
2024-06-03,529.02001953125,529.3099975585938,522.5999755859375,527.7999877929688,516.6672973632812,46835700.0
2024-06-04,526.4600219726562,529.1500244140625,524.9600219726562,528.3900146484375,517.2448120117188,34632700.0
2024-06-05,530.77001953125,534.6900024414062,528.72998046875,534.6699829101562,523.3923950195312,47610400.0
2024-06-06,534.97998046875,535.4199829101562,532.6799926757812,534.6599731445312,523.3826904296875,30808500.0
2024-06-07,533.6599731445312,536.8900146484375,532.5399780273438,534.010009765625,522.7463989257812,43224500.0
2024-06-10,533.1799926757812,535.989990234375,532.5700073242188,535.6599731445312,524.3615112304688,35686100.0
2024-06-11,534.0700073242188,537.010009765625,532.0499877929688,536.9500122070312,525.6243286132812,36383400.0
2024-06-12,541.6300048828125,544.1199951171875,540.2999877929688,541.3599853515625,529.9412841796875,63251300.0
2024-06-13,543.1500244140625,543.3300170898438,539.5900268554688,542.4500122070312,531.00830078125,44760900.0
2024-06-14,540.8800048828125,542.8099975585938,539.8499755859375,542.780029296875,531.3313598632812,40089900.0
2024-06-17,542.0800170898438,548.530029296875,541.6099853515625,547.0999755859375,535.5601806640625,55839500.0
2024-06-18,547.1599731445312,548.6199951171875,546.72998046875,548.489990234375,536.9208984375,41376400.0
2024-06-20,549.4400024414062,550.1199951171875,545.1799926757812,547.0,535.4622802734375,70328200.0
2024-06-21,544.4000244140625,545.6500244140625,543.02001953125,544.510009765625,534.7445068359375,64338600.0
2024-06-24,544.3300170898438,546.9500122070312,542.6199951171875,542.739990234375,533.0061645507812,45528700.0
2024-06-25,543.989990234375,545.2000122070312,542.4400024414062,544.8300170898438,535.0587158203125,37936200.0
2024-06-26,543.6900024414062,546.239990234375,543.030029296875,545.510009765625,535.7265014648438,38550600.0
2024-06-27,545.3699951171875,546.9600219726562,544.6099853515625,546.3699951171875,536.5711059570312,35041500.0
2024-06-28,547.1599731445312,550.280029296875,542.9500122070312,544.219970703125,534.4595947265625,76144500.0
2024-07-01,545.6300048828125,545.8800048828125,542.52001953125,545.3400268554688,535.5595092773438,40297800.0
2024-07-02,543.7000122070312,549.010009765625,543.6500244140625,549.010009765625,539.1637573242188,40434800.0
2024-07-03,548.6900024414062,551.8300170898438,548.6500244140625,551.4600219726562,541.5698852539062,32789900.0
2024-07-05,551.77001953125,555.0499877929688,551.1199951171875,554.6400146484375,544.6927490234375,41488400.0
2024-07-08,555.4400024414062,556.25,554.1900024414062,555.280029296875,545.3212890625,36110500.0
2024-07-09,556.260009765625,557.1799926757812,555.52001953125,555.8200073242188,545.8516845703125,27289700.0
2024-07-10,557.0700073242188,561.6699829101562,556.77001953125,561.3200073242188,551.2529296875,38701200.0
2024-07-11,561.4400024414062,562.3300170898438,555.8300170898438,556.47998046875,546.4998168945312,53054200.0
2024-07-12,557.6300048828125,563.6699829101562,557.1500244140625,559.989990234375,549.9468383789062,53084400.0
2024-07-15,562.030029296875,564.8400268554688,559.6300048828125,561.530029296875,551.4592895507812,40584300.0
2024-07-16,562.8699951171875,565.1599731445312,562.0999755859375,564.8599853515625,554.7294311523438,36475300.0
2024-07-17,558.7999877929688,560.510009765625,556.6099853515625,556.9400024414062,546.9515380859375,57119000.0
2024-07-18,558.510009765625,559.52001953125,550.4299926757812,552.6599731445312,542.748291015625,56270400.0
2024-07-19,552.4199829101562,554.0800170898438,547.9099731445312,548.989990234375,539.1441040039062,65509100.0
2024-07-22,553.0,555.27001953125,551.02001953125,554.6500244140625,544.70263671875,43346700.0
2024-07-23,554.5399780273438,556.739990234375,553.280029296875,553.780029296875,543.8482055664062,34439600.0
2024-07-24,548.8599853515625,549.1699829101562,540.2899780273438,541.22998046875,531.523193359375,74515300.0
2024-07-25,541.3499755859375,547.4600219726562,537.4500122070312,538.4099731445312,528.7538452148438,61158300.0
2024-07-26,542.280029296875,547.1900024414062,541.489990234375,544.4400024414062,534.6756591796875,53763800.0
2024-07-29,546.02001953125,547.0499877929688,542.719970703125,544.760009765625,534.989990234375,39515800.0
2024-07-30,546.260009765625,547.3400268554688,538.52001953125,542.0,532.279541015625,46853600.0
2024-07-31,548.97998046875,553.5,547.5800170898438,550.8099975585938,540.931396484375,65663400.0
2024-08-01,552.5700073242188,554.8699951171875,539.4299926757812,543.010009765625,533.2713623046875,76428700.0
2024-08-02,535.75,536.989990234375,528.5999755859375,532.9000244140625,523.3427124023438,82789100.0
2024-08-05,511.6400146484375,523.5800170898438,510.2699890136719,517.3800048828125,508.1010437011719,146267400.0
2024-08-06,519.219970703125,529.75,517.8699951171875,522.1500244140625,512.7855224609375,84826300.0
2024-08-07,528.469970703125,531.5900268554688,518.0499877929688,518.6599731445312,509.3580017089844,70698300.0
2024-08-08,523.9099731445312,531.2899780273438,521.8400268554688,530.6500244140625,521.133056640625,63276600.0
2024-08-09,529.8099975585938,534.510009765625,528.5599975585938,532.989990234375,523.4310302734375,45619600.0
2024-08-12,534.2100219726562,535.72998046875,530.9500122070312,533.27001953125,523.7061157226562,42542100.0
2024-08-13,536.530029296875,542.280029296875,536.280029296875,542.0399780273438,532.3187866210938,52333100.0
2024-08-14,542.8499755859375,544.9600219726562,540.1199951171875,543.75,533.998046875,42446900.0
2024-08-15,549.5,553.3599853515625,548.8800048828125,553.0700073242188,543.15087890625,60846800.0
2024-08-16,551.4199829101562,555.02001953125,551.260009765625,554.3099975585938,544.3685913085938,44430700.0
2024-08-19,554.72998046875,559.6099853515625,553.8599853515625,559.6099853515625,549.5736694335938,39121800.0
2024-08-20,559.1500244140625,560.8400268554688,557.3300170898438,558.7000122070312,548.679931640625,33732300.0
2024-08-21,559.77001953125,562.1099853515625,554.72998046875,560.6199951171875,550.5655517578125,41514600.0
2024-08-22,562.5599975585938,563.1799926757812,554.97998046875,556.219970703125,546.244384765625,56121500.0
2024-08-23,559.530029296875,563.0900268554688,557.2899780273438,562.1300048828125,552.0484008789062,50639400.0
2024-08-26,563.1799926757812,563.9099731445312,559.0499877929688,560.7899780273438,550.7323608398438,35788600.0
2024-08-27,559.489990234375,562.0599975585938,558.3200073242188,561.5599975585938,551.4886474609375,32693900.0
2024-08-28,561.2100219726562,561.6500244140625,555.0399780273438,558.2999877929688,548.287109375,41066000.0
2024-08-29,560.3099975585938,563.6799926757812,557.1799926757812,558.3499755859375,548.336181640625,38715200.0
2024-08-30,560.77001953125,564.2000122070312,557.1400146484375,563.6799926757812,553.5706787109375,62700100.0
2024-09-03,560.469970703125,560.8099975585938,549.510009765625,552.0800170898438,542.1787109375,60600100.0
2024-09-04,550.2000122070312,554.4299926757812,549.4600219726562,550.9500122070312,541.0689697265625,47224900.0
2024-09-05,550.8900146484375,553.7999877929688,547.0999755859375,549.6099853515625,539.7529296875,44264300.0
2024-09-06,549.9400024414062,551.5999755859375,539.4400024414062,540.3599853515625,530.6689453125,68493800.0
2024-09-09,544.6500244140625,547.7100219726562,542.6799926757812,546.4099731445312,536.6102905273438,40445800.0
2024-09-10,548.3599853515625,549.1500244140625,543.3800048828125,548.7899780273438,538.9476928710938,36394600.0
2024-09-11,548.7000122070312,555.3599853515625,539.9600219726562,554.4199829101562,544.4766845703125,75248600.0
2024-09-12,555.010009765625,559.4000244140625,552.739990234375,559.0900268554688,549.0629272460938,51819600.0
2024-09-13,559.7100219726562,563.030029296875,559.4500122070312,562.010009765625,551.9305419921875,39310500.0
2024-09-16,561.739990234375,563.1099853515625,559.9000244140625,562.8400268554688,552.7457275390625,36656100.0
2024-09-17,565.0999755859375,566.5800170898438,560.7899780273438,563.0700073242188,552.9715576171875,49321000.0
2024-09-18,563.739990234375,568.6900024414062,560.8300170898438,561.4000244140625,551.33154296875,59044900.0
2024-09-19,571.010009765625,572.8800048828125,568.0800170898438,570.97998046875,560.7396850585938,75315500.0
2024-09-20,567.8400268554688,569.3099975585938,565.1699829101562,568.25,559.7703857421875,77503100.0
2024-09-23,569.3400268554688,570.3300170898438,568.0999755859375,569.6699829101562,561.169189453125,44116900.0
2024-09-24,570.47998046875,571.3599853515625,567.5999755859375,571.2999877929688,562.77490234375,46805700.0
2024-09-25,571.1400146484375,571.8900146484375,568.9099731445312,570.0399780273438,561.5336303710938,38428600.0
2024-09-26,574.3800048828125,574.7100219726562,569.9000244140625,572.2999877929688,563.7599487304688,48336000.0
2024-09-27,573.3900146484375,574.219970703125,570.4199829101562,571.469970703125,562.9423217773438,42100900.0
2024-09-30,570.4199829101562,574.3800048828125,568.0800170898438,573.760009765625,565.1981201171875,63557400.0
2024-10-01,573.4000244140625,574.0599975585938,566.0,568.6199951171875,560.1348266601562,72668800.0
2024-10-02,567.7100219726562,569.9000244140625,565.27001953125,568.8599853515625,560.3712768554688,38097800.0
2024-10-03,567.3599853515625,569.7999877929688,565.489990234375,567.8200073242188,559.3468627929688,40846500.0
2024-10-04,572.3499755859375,573.3599853515625,568.0999755859375,572.97998046875,564.4297485351562,42939100.0
2024-10-07,571.2999877929688,571.9600219726562,566.6300048828125,567.7999877929688,559.3271484375,49964700.0
2024-10-08,570.4199829101562,573.780029296875,569.530029296875,573.1699829101562,564.616943359375,37398700.0
2024-10-09,573.1599731445312,577.7100219726562,572.5499877929688,577.1400146484375,568.5277099609375,37912200.0
2024-10-10,575.77001953125,577.5800170898438,574.489990234375,576.1300048828125,567.5328979492188,44138100.0
2024-10-11,576.0499877929688,580.3300170898438,575.9099731445312,579.5800170898438,570.931396484375,42268000.0
2024-10-14,581.219970703125,585.27001953125,580.72998046875,584.3200073242188,575.6006469726562,36217200.0
2024-10-15,584.5900268554688,584.9000244140625,578.5399780273438,579.780029296875,571.1283569335938,54203600.0
2024-10-16,579.780029296875,582.8300170898438,578.9600219726562,582.2999877929688,573.6107177734375,30725400.0
2024-10-17,585.9099731445312,586.1199951171875,582.1599731445312,582.3499755859375,573.6599731445312,34393700.0
2024-10-18,584.0700073242188,585.3900146484375,582.5800170898438,584.5900268554688,575.8665771484375,37416800.0
2024-10-21,583.8499755859375,584.8499755859375,580.5999755859375,583.6300048828125,574.9208984375,36439000.0
2024-10-22,581.0499877929688,584.5,580.3800048828125,583.3200073242188,574.6156005859375,34183800.0
2024-10-23,581.260009765625,581.7100219726562,574.4199829101562,577.989990234375,569.3650512695312,49314600.0
2024-10-24,579.97998046875,580.0599975585938,576.5700073242188,579.239990234375,570.596435546875,34979900.0
2024-10-25,581.510009765625,584.4600219726562,578.0800170898438,579.0399780273438,570.3994140625,47268200.0
2024-10-28,582.5800170898438,582.7100219726562,580.52001953125,580.8300170898438,572.1627197265625,30174700.0
2024-10-29,579.8499755859375,582.9099731445312,578.4299926757812,581.77001953125,573.088623046875,42899700.0
2024-10-30,581.2899780273438,583.3200073242188,579.2899780273438,580.010009765625,571.3549194335938,41435800.0
2024-10-31,575.5599975585938,575.6300048828125,568.4400024414062,568.6400146484375,560.1546020507812,60182500.0
2024-11-01,571.3200073242188,575.5499877929688,570.6199951171875,571.0399780273438,562.5187377929688,45667500.0
2024-11-04,571.1799926757812,572.5,567.8900146484375,569.8099975585938,561.30712890625,38217000.0
2024-11-05,570.739990234375,576.739990234375,570.52001953125,576.7000122070312,568.0942993164062,39478300.0
2024-11-06,589.2000122070312,591.9299926757812,585.3900146484375,591.0399780273438,582.2203369140625,68182000.0
2024-11-07,593.0800170898438,596.6500244140625,593.0,595.6099853515625,586.7221069335938,47233200.0
2024-11-08,596.1699829101562,599.6400146484375,596.1699829101562,598.1900024414062,589.263671875,46444900.0
2024-11-11,599.8099975585938,600.1699829101562,597.0,598.760009765625,589.8250122070312,37586800.0
2024-11-12,598.6799926757812,599.2899780273438,594.3699951171875,596.9000244140625,587.9928588867188,43006100.0
2024-11-13,597.3699951171875,599.22998046875,594.9600219726562,597.1900024414062,588.2785034179688,47388600.0
2024-11-14,597.3200073242188,597.8099975585938,592.6500244140625,593.3499755859375,584.4959106445312,38904100.0
2024-11-15,589.719970703125,590.2000122070312,583.8599853515625,585.75,577.00927734375,75988800.0
2024-11-18,586.219970703125,589.489990234375,585.3400268554688,588.1500244140625,579.37353515625,37001700.0
2024-11-19,584.7100219726562,591.0399780273438,584.030029296875,590.2999877929688,581.4913940429688,49412000.0
2024-11-20,590.3800048828125,590.7899780273438,584.6300048828125,590.5,581.6883544921875,50032600.0
2024-11-21,593.4000244140625,595.1199951171875,587.4500122070312,593.6699829101562,584.81103515625,46750300.0
2024-11-22,593.6599731445312,596.1500244140625,593.1500244140625,595.510009765625,586.6235961914062,38226400.0
2024-11-25,599.52001953125,600.8599853515625,595.2000122070312,597.530029296875,588.613525390625,42441400.0
2024-11-26,598.7999877929688,601.3300170898438,598.0700073242188,600.6500244140625,591.6869506835938,45621300.0
2024-11-27,600.4600219726562,600.8499755859375,597.280029296875,598.8300170898438,589.89404296875,34000200.0
2024-11-29,599.6599731445312,603.3499755859375,599.3800048828125,602.5499877929688,593.55859375,30177400.0
2024-12-02,602.969970703125,604.3200073242188,602.469970703125,603.6300048828125,594.6224365234375,31746000.0
2024-12-03,603.3900146484375,604.1599731445312,602.3400268554688,603.9099731445312,594.8982543945312,26906600.0
2024-12-04,605.6300048828125,607.9099731445312,604.9500122070312,607.6599731445312,598.5923461914062,42787600.0
2024-12-05,607.6599731445312,608.47998046875,606.2999877929688,606.6599731445312,597.607177734375,28762200.0
2024-12-06,607.4400024414062,609.0700073242188,607.02001953125,607.8099975585938,598.7401123046875,31241500.0
2024-12-09,607.6900024414062,607.8599853515625,604.0800170898438,604.6799926757812,595.65673828125,34742700.0
2024-12-10,605.3699951171875,605.7999877929688,602.1300048828125,602.7999877929688,593.8048095703125,37234500.0
2024-12-11,605.780029296875,608.4299926757812,605.5,607.4600219726562,598.3953247070312,28677700.0
2024-12-12,606.5800170898438,607.1599731445312,604.3300170898438,604.3300170898438,595.31201171875,31543800.0
2024-12-13,606.4000244140625,607.1300048828125,602.8099975585938,604.2100219726562,595.19384765625,35904700.0
2024-12-16,606.0,607.780029296875,605.2100219726562,606.7899780273438,597.7352294921875,43695200.0
2024-12-17,604.1900024414062,605.1699829101562,602.8900146484375,604.2899780273438,595.2725830078125,55773500.0
2024-12-18,603.97998046875,606.4099731445312,585.8900146484375,586.280029296875,577.5313720703125,108248700.0
2024-12-19,591.3599853515625,593.0,585.8499755859375,586.0999755859375,577.35400390625,85919500.0
2024-12-20,581.77001953125,595.75,580.9099731445312,591.1500244140625,584.2886352539062,125716700.0
2024-12-23,590.8900146484375,595.2999877929688,587.6599731445312,594.6900024414062,587.7875366210938,57635800.0
2024-12-24,596.0599975585938,601.3400268554688,595.469970703125,601.2999877929688,594.32080078125,33160100.0
2024-12-26,599.5,602.47998046875,598.0800170898438,601.3400268554688,594.3604125976562,41219100.0
2024-12-27,597.5399780273438,597.780029296875,590.760009765625,595.010009765625,588.1038208007812,64969300.0
2024-12-30,587.8900146484375,591.739990234375,584.4099731445312,588.219970703125,581.3926391601562,56578800.0
2024-12-31,589.9099731445312,590.6400146484375,584.4199829101562,586.0800170898438,579.2774047851562,57052700.0
2025-01-02,589.3900146484375,591.1300048828125,580.5,584.6400146484375,577.8541870117188,50204000.0
2025-01-03,587.530029296875,592.5999755859375,586.4299926757812,591.9500122070312,585.079345703125,37888500.0
2025-01-06,596.27001953125,599.7000122070312,593.5999755859375,595.3599853515625,588.44970703125,47679400.0
2025-01-07,597.4199829101562,597.75,586.780029296875,588.6300048828125,581.7977905273438,60393100.0
2025-01-08,588.7000122070312,590.5800170898438,585.2000122070312,589.489990234375,582.6478271484375,47304700.0
2025-01-10,585.8800048828125,585.9500122070312,578.5499877929688,580.489990234375,573.7523193359375,73105000.0
2025-01-13,575.77001953125,581.75,575.3499755859375,581.3900146484375,574.6419067382812,47910100.0
2025-01-14,584.3599853515625,585.0,578.3499755859375,582.1900024414062,575.4325561523438,48420600.0
2025-01-15,590.3300170898438,593.9400024414062,589.2000122070312,592.780029296875,585.8997192382812,56900200.0
2025-01-16,594.1699829101562,594.3499755859375,590.9299926757812,591.6400146484375,584.77294921875,43319700.0
2025-01-17,596.9600219726562,599.3599853515625,595.6099853515625,597.5800170898438,590.64404296875,58070600.0
2025-01-21,600.6699829101562,603.0599975585938,598.6699829101562,603.0499877929688,596.0504760742188,42532900.0
2025-01-22,605.9199829101562,607.8200073242188,605.3599853515625,606.4400024414062,599.4011840820312,48196000.0
2025-01-23,605.7999877929688,609.75,605.52001953125,609.75,602.6727294921875,41152100.0
2025-01-24,609.8099975585938,610.780029296875,606.7999877929688,607.969970703125,600.913330078125,34604700.0
2025-01-27,594.8099975585938,599.6900024414062,594.6400146484375,599.3699951171875,592.4132080078125,70361100.0
2025-01-28,600.6199951171875,605.3699951171875,597.25,604.52001953125,597.50341796875,44433300.0
2025-01-29,603.719970703125,604.1300048828125,599.219970703125,601.8099975585938,594.8248901367188,37177400.0
2025-01-30,603.9600219726562,606.5999755859375,600.719970703125,605.0399780273438,598.0173950195312,39281300.0
2025-01-31,607.5,609.9600219726562,601.0499877929688,601.8200073242188,594.8347778320312,66566900.0
2025-02-03,592.6699829101562,600.2899780273438,590.489990234375,597.77001953125,590.831787109375,65857200.0
2025-02-04,597.8300170898438,602.2999877929688,597.280029296875,601.780029296875,594.7952880859375,33457800.0
2025-02-05,600.6400146484375,604.3699951171875,598.5800170898438,604.219970703125,597.2069091796875,30653100.0
2025-02-06,605.989990234375,606.4500122070312,602.6300048828125,606.3200073242188,599.2825317382812,35771500.0
2025-02-07,606.8900146484375,608.1300048828125,600.0499877929688,600.77001953125,593.7969360351562,50788500.0
2025-02-10,604.030029296875,605.5,602.739990234375,604.8499755859375,597.8296508789062,26048700.0
2025-02-11,602.5499877929688,605.8599853515625,602.4299926757812,605.3099975585938,598.2843017578125,30056700.0
2025-02-12,599.2000122070312,604.5499877929688,598.510009765625,603.3599853515625,596.3568725585938,45076100.0
2025-02-13,604.47998046875,609.9400024414062,603.2000122070312,609.72998046875,602.6529541015625,40921300.0
2025-02-14,609.9400024414062,610.989990234375,609.0700073242188,609.7000122070312,602.623291015625,26910400.0
2025-02-18,610.8800048828125,611.489990234375,608.3800048828125,611.489990234375,604.3925170898438,26749000.0
2025-02-19,610.0800170898438,613.22998046875,609.5599975585938,612.9299926757812,605.8158569335938,31011100.0
2025-02-20,611.5399780273438,611.6799926757812,607.02001953125,610.3800048828125,603.29541015625,36554000.0
2025-02-21,610.1599731445312,610.2999877929688,599.469970703125,599.9400024414062,592.9765625,76519800.0
2025-02-24,602.02001953125,603.030029296875,596.489990234375,597.2100219726562,590.2782592773438,50737200.0
2025-02-25,597.1500244140625,597.8900146484375,589.5599975585938,594.239990234375,587.3427734375,58266500.0
2025-02-26,595.9299926757812,599.5800170898438,591.8599853515625,594.5399780273438,587.6392211914062,43321600.0
2025-02-27,596.8499755859375,598.02001953125,584.6500244140625,585.0499877929688,578.2593994140625,74196700.0
2025-02-28,585.5599975585938,594.719970703125,582.4400024414062,594.1799926757812,587.283447265625,88744100.0
2025-03-03,596.1799926757812,597.3400268554688,579.9000244140625,583.77001953125,576.9942626953125,74249200.0
2025-03-04,579.7100219726562,585.3900146484375,572.25,576.8599853515625,570.1644287109375,109648200.0
